,timestamp,type,player,payload.object_ids,payload.sequence,payload.amount,payload.unit_id,payload.unit,payload.building_id,payload.building,position.x,position.y,payload.target_id,payload.target_type,payload.order_id,payload.slot_id,payload.x,payload.y,payload.order,payload.technology_id,payload.technology,payload.stance_id,payload.stance,payload.x_end,payload.y_end,payload.formation_id,payload.formation,payload.resource_id,payload.resource,payload.command_id,payload.command
5542,0 days 00:39:27.924000,BUILD,2,"[4279, 4032]",2367924,,,,50.0,Farm,29.5,21.5,,,,,,,,,,,,,,,,,,,
5546,0 days 00:39:28.522000,BUILD,2,"[4279, 4032]",2368522,,,,70.0,House,33.0,19.0,,,,,,,,,,,,,,,,,,,
5547,0 days 00:39:28.938000,BUILD,2,"[4279, 4032]",2368938,,,,70.0,House,37.0,18.0,,,,,,,,,,,,,,,,,,,
5549,0 days 00:39:29.133000,BUILD,2,"[4279, 4032]",2369133,,,,70.0,House,38.0,16.0,,,,,,,,,,,,,,,,,,,
5551,0 days 00:39:29.549000,BUILD,2,"[4279, 4032]",2369549,,,,70.0,House,37.0,15.0,,,,,,,,,,,,,,,,,,,
5553,0 days 00:39:29.744000,BUILD,2,"[4279, 4032]",2369744,,,,70.0,House,34.0,15.0,,,,,,,,,,,,,,,,,,,
5556,0 days 00:39:30.147000,BUILD,2,"[4279, 4032]",2370147,,,,70.0,House,30.0,16.0,,,,,,,,,,,,,,,,,,,
5557,0 days 00:39:30.355000,BUILD,2,"[4279, 4032]",2370355,,,,70.0,House,27.0,18.0,,,,,,,,,,,,,,,,,,,
5558,0 days 00:39:31.369000,BUILD,2,"[4501, 4425]",2371369,,,,70.0,House,40.0,29.0,,,,,,,,,,,,,,,,,,,
5559,0 days 00:39:31.577000,BUILD,2,"[4501, 4425]",2371577,,,,70.0,House,43.0,25.0,,,,,,,,,,,,,,,,,,,
5564,0 days 00:39:32.994000,ORDER,2,"[315293695, 317652992, 317718528, 300417024, 307036160, 307101696, 317587456, 300482560, 313851904, 322961408, 313786368]",2372994,,,,,,56.998382568359375,102.9981689453125,3945.0,,,,,,,,,,,,,,,,,,
5565,0 days 00:39:33.605000,MOVE,2,"[315228160, 322961408, 317718528, 313851904, 300417024, 300482560, 307036160, 307101696, 313786368, 317587456, 317652992]",2373605,,,,,,59.6875,106.02083587646484,,,,,,,,,,,,,,,,,,,
5567,0 days 00:39:35.022000,MOVE,2,[314900480],2375022,,,,,,46.30208206176758,84.21875,,,,,,,,,,,,,,,,,,,
5568,0 days 00:39:37.258000,MOVE,2,"[315228160, 322961408, 317718528, 313851904, 300417024, 300482560, 307036160, 307101696, 313786368, 317587456, 317652992]",2377258,,,,,,61.0703125,100.9921875,,,,,,,,,,,,,,,,,,,
5570,0 days 00:39:38.688000,MOVE,2,[314900480],2378688,,,,,,46.625,82.75,,,,,,,,,,,,,,,,,,,
5571,0 days 00:39:39.299000,DE_QUEUE,2,[4766],2379299,1.0,1129.0,Rattan Archer,,,,,,,,,,,,,,,,,,,,,,,
5572,0 days 00:39:39.897000,DE_QUEUE,2,[3955],2379897,1.0,1129.0,Rattan Archer,,,,,,,,,,,,,,,,,,,,,,,
5573,0 days 00:39:40.508000,MOVE,2,"[315228160, 322961408, 317718528, 313851904, 300417024, 300482560, 307036160, 307101696, 313786368, 317587456, 317652992]",2380508,,,,,,60.21875,100.26041412353516,,,,,,,,,,,,,,,,,,,
5574,0 days 00:39:41.119000,MOVE,2,"[315228160, 322961408, 317718528, 313851904, 300417024, 300482560, 307036160, 307101696, 313786368, 317587456, 317652992]",2381119,,,,,,62.59895706176758,101.94271087646484,,,,,,,,,,,,,,,,,,,
5575,0 days 00:39:41.938000,MOVE,2,"[315228160, 322961408, 317718528, 313851904, 300417024, 300482560, 307036160, 307101696, 313786368, 317587456, 317652992]",2381938,,,,,,65.40625,115.23958587646484,,,,,,,,,,,,,,,,,,,
5577,0 days 00:39:43.147000,MOVE,2,[285933568],2383147,,,,,,89.9296875,117.84114837646484,,,,,,,,,,,,,,,,,,,
5581,0 days 00:39:43.966000,ORDER,2,"[315293695, 317652992, 317718528, 300417024, 307036160, 307101696, 317587456, 300482560, 313851904, 322961408, 313786368]",2383966,,,,,,100.5,113.5,2493.0,,,,,,,,,,,,,,,,,,
5582,0 days 00:39:44.577000,MOVE,2,[285933568],2384577,,,,,,113.0,119.5,,,,,,,,,,,,,,,,,,,
5584,0 days 00:39:45.799000,ORDER,2,"[315293695, 322961408, 317718528, 313851904, 300417024, 300482560, 307036160, 307101696, 313786368, 317587456, 317652992]",2385799,,,,,,67.4937515258789,99.03899383544922,5628.0,,,,,,,,,,,,,,,,,,
5591,0 days 00:39:50.466000,MOVE,2,"[315228160, 322961408, 317718528, 313851904, 300417024, 300482560, 307036160, 307101696, 313786368, 317587456, 317652992]",2390466,,,,,,53.32291793823242,104.32291412353516,,,,,,,,,,,,,,,,,,,
5595,0 days 00:39:51.688000,ORDER,2,"[315293695, 322961408, 317718528, 313851904, 300417024, 300482560, 307036160, 307101696, 313786368, 317587456, 317652992]",2391688,,,,,,63.799495697021484,100.9240951538086,5628.0,,,,,,,,,,,,,,,,,,
5599,0 days 00:39:52.494000,MOVE,2,"[315228160, 322961408, 317718528, 313851904, 300417024, 300482560, 307036160, 307101696, 313786368, 317587456, 317652992]",2392494,,,,,,52.54166793823242,103.72916412353516,,,,,,,,,,,,,,,,,,,
5601,0 days 00:39:53.716000,ORDER,2,"[315293695, 322961408, 317718528, 313851904, 300417024, 300482560, 307036160, 307101696, 313786368, 317587456, 317652992]",2393716,,,,,,60.57756042480469,101.84774780273438,5572.0,,,,,,,,,,,,,,,,,,
5602,0 days 00:39:54.327000,DE_QUEUE,2,"[2689, 4380, 4383, 4385, 4539]",2394327,1.0,7.0,Skirmisher,,,,,,,,,,,,,,,,,,,,,,,
5603,0 days 00:39:54.522000,DE_QUEUE,2,"[2689, 4380, 4383, 4385, 4539]",2394522,1.0,7.0,Skirmisher,,,,,,,,,,,,,,,,,,,,,,,
5604,0 days 00:39:54.522000,DE_QUEUE,2,"[2689, 4380, 4383, 4385, 4539]",2394522,1.0,7.0,Skirmisher,,,,,,,,,,,,,,,,,,,,,,,
5605,0 days 00:39:54.938000,DE_QUEUE,2,"[1942, 3378, 3723, 4076]",2394938,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
5606,0 days 00:39:55.133000,DE_QUEUE,2,"[1942, 3378, 3723, 4076]",2395133,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
5609,0 days 00:39:56.758000,PATROL,2,"[4141, 5725, 5726, 4806, 4840, 4991, 5078, 5567, 5663]",2396758,,,,,,68.85416412353516,58.10416793823242,,,,,,,,,,,,,,,,,,,
5610,0 days 00:39:57.577000,RESEARCH,2,[2746],2397577,,,,,,,,,,,,,,,82.0,Chain Barding Armor,,,,,,,,,,
5611,0 days 00:39:57.772000,RESEARCH,2,[2746],2397772,,,,,,,,,,,,,,,82.0,Chain Barding Armor,,,,,,,,,,
5612,0 days 00:39:57.772000,RESEARCH,2,[2746],2397772,,,,,,,,,,,,,,,82.0,Chain Barding Armor,,,,,,,,,,
5618,0 days 00:39:59.397000,BUILD,2,[5775],2399397,,,,50.0,Farm,21.5,39.5,,,,,,,,,,,,,,,,,,,
5622,0 days 00:40:00.827000,BUILD,2,"[3840, 5073, 4738, 4916, 3999, 4676, 3600, 3962, 1967, 3313, 4065]",2400827,,,,562.0,Lumber Camp,25.0,28.0,,,,,,,,,,,,,,,,,,,
5623,0 days 00:40:02.452000,MOVE,2,"[315228160, 322961408, 317718528, 313851904, 300417024, 300482560, 307036160, 307101696, 313786368, 317587456, 317652992]",2402452,,,,,,60.85416793823242,108.10416412353516,,,,,,,,,,,,,,,,,,,
5625,0 days 00:40:02.647000,MOVE,2,"[315228160, 322961408, 317718528, 313851904, 300417024, 300482560, 307036160, 307101696, 313786368, 317587456, 317652992]",2402647,,,,,,60.25,110.375,,,,,,,,,,,,,,,,,,,
5626,0 days 00:40:02.855000,MOVE,2,"[315228160, 322961408, 317718528, 313851904, 300417024, 300482560, 307036160, 307101696, 313786368, 317587456, 317652992]",2402855,,,,,,58.76041793823242,112.59375,,,,,,,,,,,,,,,,,,,
5627,0 days 00:40:03.063000,MOVE,2,"[315228160, 322961408, 317718528, 313851904, 300417024, 300482560, 307036160, 307101696, 313786368, 317587456, 317652992]",2403063,,,,,,57.76041793823242,113.51041412353516,,,,,,,,,,,,,,,,,,,
5628,0 days 00:40:03.466000,DE_QUEUE,2,"[1942, 3378, 3723, 4076]",2403466,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
5631,0 days 00:40:05.091000,ORDER,2,[285999103],2405091,,,,,,100.5,113.5,2493.0,,,,,,,,,,,,,,,,,,
5632,0 days 00:40:05.702000,MOVE,2,[285933568],2405702,,,,,,92.0,119.5,,,,,,,,,,,,,,,,,,,
5640,0 days 00:40:06.924000,MOVE,2,[285933568],2406924,,,,,,27.0,119.5,,,,,,,,,,,,,,,,,,,
5648,0 days 00:40:10.369000,ORDER,2,[285999103],2410369,,,,,,42.5,30.5,3816.0,,,,,,,,,,,,,,,,,,
5653,0 days 00:40:12.813000,BUILD,2,"[2870, 1963, 3565, 3582, 2529, 3405, 2559, 3481, 2536, 3390]",2412813,,,,584.0,Mining Camp,34.0,78.0,,,,,,,,,,,,,,,,,,,
5656,0 days 00:40:14.230000,MOVE,2,"[328531968, 322830336, 332726272, 324730880]",2414230,,,,,,32.5,106.33333587646484,,,,,,,,,,,,,,,,,,,
5663,0 days 00:40:15.647000,ORDER,2,"[315293695, 322961408, 317718528, 313851904, 300417024, 300482560, 307036160, 307101696, 313786368, 317587456, 317652992]",2415647,,,,,,51.374237060546875,117.38926696777344,3916.0,,,,,,,,,,,,,,,,,,
5667,0 days 00:40:16.869000,PATROL,2,"[4810, 4928, 4848, 4789, 4584, 4585, 4685, 4686, 4788, 4846, 4847]",2416869,,,,,,12.135416984558105,116.36458587646484,,,,,,,,,,,,,,,,,,,
5668,0 days 00:40:18.494000,DE_QUEUE,2,"[2689, 4380, 4383, 4385, 4539]",2418494,1.0,7.0,Skirmisher,,,,,,,,,,,,,,,,,,,,,,,
5669,0 days 00:40:18.702000,DE_QUEUE,2,"[2689, 4380, 4383, 4385, 4539]",2418702,1.0,7.0,Skirmisher,,,,,,,,,,,,,,,,,,,,,,,
5670,0 days 00:40:19.716000,GATHER_POINT,2,"[5114, 5123]",2419716,,,,,,61.20833206176758,60.45833206176758,-1.0,-1.0,,,,,,,,,,,,,,,,,
5671,0 days 00:40:19.924000,GATHER_POINT,2,"[5114, 5123]",2419924,,,,,,61.39583206176758,59.75,-1.0,-1.0,,,,,,,,,,,,,,,,,
5672,0 days 00:40:19.924000,UNGARRISON,2,"[5114, 5123]",2419924,,,,,,,,-1.0,,,,-1.0,-1.0,,,,,,,,,,,,,
5673,0 days 00:40:20.938000,PATROL,2,"[5078, 5725, 5726, 4141, 4806, 4840, 4991, 5567, 5663, 5798, 5799, 5837]",2420938,,,,,,63.10676956176758,63.87239456176758,,,,,,,,,,,,,,,,,,,
5674,0 days 00:40:21.133000,PATROL,2,"[5078, 5725, 5726, 4141, 4806, 4840, 4991, 5567, 5663, 5798, 5799, 5837]",2421133,,,,,,63.09114456176758,63.59635543823242,,,,,,,,,,,,,,,,,,,
5675,0 days 00:40:21.549000,DE_QUEUE,2,[4766],2421549,1.0,1129.0,Rattan Archer,,,,,,,,,,,,,,,,,,,,,,,
5676,0 days 00:40:22.147000,MOVE,2,"[381485056, 380174336]",2422147,,,,,,59.12760543823242,61.4765625,,,,,,,,,,,,,,,,,,,
5677,0 days 00:40:22.758000,GATHER_POINT,2,[5114],2422758,,,,,,59.61198043823242,60.1171875,-1.0,-1.0,,,,,,,,,,,,,,,,,
5678,0 days 00:40:22.966000,DE_QUEUE,2,[5114],2422966,1.0,36.0,Bombard Cannon,,,,,,,,,,,,,,,,,,,,,,,
5679,0 days 00:40:23.772000,GATHER_POINT,2,[5012],2423772,,,,,,60.54426956176758,60.4765625,-1.0,-1.0,,,,,,,,,,,,,,,,,
5680,0 days 00:40:23.772000,DE_QUEUE,2,[5012],2423772,1.0,448.0,Scout Cavalry,,,,,,,,,,,,,,,,,,,,,,,
5681,0 days 00:40:23.980000,DE_QUEUE,2,[5012],2423980,1.0,448.0,Scout Cavalry,,,,,,,,,,,,,,,,,,,,,,,
5682,0 days 00:40:24.591000,PATROL,2,"[5884, 5660, 5659, 5655, 5787, 5788, 5789]",2424591,,,,,,61.1875,70.1875,,,,,,,,,,,,,,,,,,,
5684,0 days 00:40:24.799000,PATROL,2,"[5884, 5660, 5659, 5655, 5787, 5788, 5789]",2424799,,,,,,61.15625,70.23958587646484,,,,,,,,,,,,,,,,,,,
5686,0 days 00:40:26.216000,PATROL,2,"[4806, 5725, 5726, 4141, 4840, 4991, 5078, 5567, 5663, 5798, 5799, 5837]",2426216,,,,,,60.52604293823242,60.09895706176758,,,,,,,,,,,,,,,,,,,
5687,0 days 00:40:26.424000,PATROL,2,"[4806, 5725, 5726, 4141, 4840, 4991, 5078, 5567, 5663, 5798, 5799, 5837]",2426424,,,,,,60.46875,60.03125,,,,,,,,,,,,,,,,,,,
5688,0 days 00:40:27.438000,MOVE,2,"[380174336, 381485056]",2427438,,,,,,60.55208206176758,60.53125,,,,,,,,,,,,,,,,,,,
5689,0 days 00:40:28.049000,MOVE,2,"[370868224, 370933760, 370606080, 379256832, 379322368, 379387904, 385613824]",2428049,,,,,,61.6015625,61.62760543823242,,,,,,,,,,,,,,,,,,,
5691,0 days 00:40:28.647000,GATHER_POINT,2,[4766],2428647,,,,,,63.28645706176758,61.83854293823242,-1.0,-1.0,,,,,,,,,,,,,,,,,
5692,0 days 00:40:28.855000,DE_QUEUE,2,[4766],2428855,1.0,1129.0,Rattan Archer,,,,,,,,,,,,,,,,,,,,,,,
5694,0 days 00:40:29.466000,SPECIAL,2,"[1010944, 648448, 687616, 1264384, 921856, 1031936, 1094912]",2429466,,,,,,,,4766.0,,5.0,0.0,-1.0,-1.0,Garrison,,,,,,,,,,,,
5695,0 days 00:40:30.480000,ORDER,2,[312410111],2430480,,,,,,70.3798828125,77.5,5711.0,,,,,,,,,,,,,,,,,,
5696,0 days 00:40:32.924000,ORDER,2,"[381550591, 380174336]",2432924,,,,,,65.85045623779297,72.34893035888672,5812.0,,,,,,,,,,,,,,,,,,
5699,0 days 00:40:33.730000,MOVE,2,"[379387904, 370933760, 370868224, 370606080, 379256832, 379322368, 385613824]",2433730,,,,,,63.140625,62.90104293823242,,,,,,,,,,,,,,,,,,,
5700,0 days 00:40:34.549000,PATROL,2,"[4141, 5725, 5726, 4806, 4840, 4991, 5078, 5567, 5663, 5798, 5799, 5837, 5946]",2434549,,,,,,59.06510543823242,61.37239456176758,,,,,,,,,,,,,,,,,,,
5702,0 days 00:40:34.952000,PATROL,2,"[4141, 5725, 5726, 4806, 4840, 4991, 5078, 5567, 5663, 5798, 5799, 5837, 5946]",2434952,,,,,,63.21354293823242,63.74479293823242,,,,,,,,,,,,,,,,,,,
5703,0 days 00:40:35.355000,PATROL,2,"[4141, 5725, 5726, 4806, 4840, 4991, 5078, 5567, 5663, 5798, 5799, 5837, 5946]",2435355,,,,,,63.10416793823242,63.8125,,,,,,,,,,,,,,,,,,,
5705,0 days 00:40:35.563000,PATROL,2,"[4141, 5725, 5726, 4806, 4840, 4991, 5078, 5567, 5663, 5798, 5799, 5837, 5946]",2435563,,,,,,63.09375,63.73958206176758,,,,,,,,,,,,,,,,,,,
5707,0 days 00:40:37.188000,GATHER_POINT,2,"[5123, 5114]",2437188,,,,,,63.1328125,63.63801956176758,-1.0,-1.0,,,,,,,,,,,,,,,,,
5711,0 days 00:40:40.230000,MOVE,2,"[317587456, 315228160, 317652992, 307101696, 307036160, 313851904, 300482560, 300417024, 322961408]",2440230,,,,,,45.42708206176758,108.09375,,,,,,,,,,,,,,,,,,,
5713,0 days 00:40:40.438000,MOVE,2,"[317587456, 315228160, 317652992, 307101696, 307036160, 313851904, 300482560, 300417024, 322961408]",2440438,,,,,,45.11458206176758,107.03125,,,,,,,,,,,,,,,,,,,
5717,0 days 00:40:42.063000,STANCE,2,"[4846, 4585, 4584, 4928, 5013, 4926, 4955, 5077]",2442063,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
5720,0 days 00:40:42.258000,STANCE,2,"[4846, 4585, 4584, 4928, 5013, 4926, 4955, 5077]",2442258,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
5721,0 days 00:40:42.466000,STANCE,2,"[4846, 4585, 4584, 4928, 5013, 4926, 4955, 5077]",2442466,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
5722,0 days 00:40:42.869000,MOVE,2,"[317587456, 300482560, 300417024, 322961408, 328531968, 322830336, 324730880, 332726272]",2442869,,,,,,55.08333206176758,69.45833587646484,,,,,,,,,,,,,,,,,,,
5729,0 days 00:40:45.105000,PATROL,2,"[5659, 5051, 5660, 5655, 5787, 5788, 5789, 5884]",2445105,,,,,,66.8125,67.60416412353516,,,,,,,,,,,,,,,,,,,
5731,0 days 00:40:45.313000,PATROL,2,"[5659, 5051, 5660, 5655, 5787, 5788, 5789, 5884]",2445313,,,,,,66.88541412353516,67.42708587646484,,,,,,,,,,,,,,,,,,,
5732,0 days 00:40:45.924000,DE_QUEUE,2,[5114],2445924,1.0,36.0,Bombard Cannon,,,,,,,,,,,,,,,,,,,,,,,
5733,0 days 00:40:46.522000,PATROL,2,"[4840, 5725, 5726, 4141, 4806, 4991, 5078, 5567, 5663, 5798, 5799, 5837, 5946, 6032]",2446522,,,,,,65.52864837646484,66.95052337646484,,,,,,,,,,,,,,,,,,,
5734,0 days 00:40:46.730000,PATROL,2,"[4840, 5725, 5726, 4141, 4806, 4991, 5078, 5567, 5663, 5798, 5799, 5837, 5946, 6032]",2446730,,,,,,65.77083587646484,66.64583587646484,,,,,,,,,,,,,,,,,,,
5735,0 days 00:40:47.744000,MOVE,2,"[370868224, 331022336, 370933760, 370606080, 379256832, 379322368, 379387904, 385613824, 395640832]",2447744,,,,,,64.45833587646484,69.125,,,,,,,,,,,,,,,,,,,
5736,0 days 00:40:47.952000,MOVE,2,"[370868224, 331022336, 370933760, 370606080, 379256832, 379322368, 379387904, 385613824, 395640832]",2447952,,,,,,64.1875,68.89583587646484,,,,,,,,,,,,,,,,,,,
5737,0 days 00:40:48.147000,MOVE,2,"[370868224, 331022336, 370933760, 370606080, 379256832, 379322368, 379387904, 385613824, 395640832]",2448147,,,,,,63.98958206176758,68.65625,,,,,,,,,,,,,,,,,,,
5738,0 days 00:40:48.966000,MOVE,2,"[314966016, 375193600, 375259136, 271384576, 317194240, 327090176, 332791808, 364838912, 371130368, 379977728, 380043264, 382533632, 389677056, 395313152]",2448966,,,,,,63.48958206176758,63.26041793823242,,,,,,,,,,,,,,,,,,,
5739,0 days 00:40:49.174000,MOVE,2,"[314966016, 375193600, 375259136, 271384576, 317194240, 327090176, 332791808, 364838912, 371130368, 379977728, 380043264, 382533632, 389677056, 395313152]",2449174,,,,,,63.48958206176758,63.26041793823242,,,,,,,,,,,,,,,,,,,
5740,0 days 00:40:49.369000,PATROL,2,"[4806, 5725, 5726, 4141, 4840, 4991, 5078, 5567, 5663, 5798, 5799, 5837, 5946, 6032]",2449369,,,,,,63.171875,61.703125,,,,,,,,,,,,,,,,,,,
5741,0 days 00:40:49.577000,PATROL,2,"[4806, 5725, 5726, 4141, 4840, 4991, 5078, 5567, 5663, 5798, 5799, 5837, 5946, 6032]",2449577,,,,,,63.19270706176758,61.68229293823242,,,,,,,,,,,,,,,,,,,
5742,0 days 00:40:50.591000,RESEARCH,2,[2746],2450591,,,,,,,,,,,,,,,219.0,Ring Archer Armor,,,,,,,,,,
5743,0 days 00:40:50.799000,RESEARCH,2,[2746],2450799,,,,,,,,,,,,,,,219.0,Ring Archer Armor,,,,,,,,,,
5744,0 days 00:40:50.994000,DE_QUEUE,2,"[1942, 3378, 3723, 4076]",2450994,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
5747,0 days 00:40:52.008000,MOVE,2,[370933760],2452008,,,,,,63.29166793823242,68.875,,,,,,,,,,,,,,,,,,,
5751,0 days 00:40:53.230000,PATROL,2,"[5663, 5725, 5726, 4141, 4806, 4840, 4991, 5078, 5567, 5798, 5799, 5837, 5946, 6032]",2453230,,,,,,63.41926956176758,63.30989456176758,,,,,,,,,,,,,,,,,,,
5753,0 days 00:40:53.438000,PATROL,2,"[5663, 5725, 5726, 4141, 4806, 4840, 4991, 5078, 5567, 5798, 5799, 5837, 5946, 6032]",2453438,,,,,,63.390625,63.15104293823242,,,,,,,,,,,,,,,,,,,
5756,0 days 00:40:54.647000,MOVE,2,"[379387904, 331022336, 370933760, 370868224, 370606080, 379256832, 379322368, 385613824, 395640832]",2454647,,,,,,66.76041412353516,69.13541412353516,,,,,,,,,,,,,,,,,,,
5760,0 days 00:40:55.466000,MOVE,2,[327090176],2455466,,,,,,63.14583206176758,63.9375,,,,,,,,,,,,,,,,,,,
5761,0 days 00:40:55.466000,MOVE,2,[327090176],2455466,,,,,,63.1171875,63.86198043823242,,,,,,,,,,,,,,,,,,,
5764,0 days 00:40:56.480000,MOVE,2,"[375193600, 375259136, 271384576, 314966016, 317194240, 327090176, 332791808, 364838912, 371130368, 379977728, 380043264, 382533632, 389677056, 395313152]",2456480,,,,,,63.22916793823242,63.77083206176758,,,,,,,,,,,,,,,,,,,
5770,0 days 00:40:57.299000,ORDER,2,[312410111],2457299,,,,,,68.64484405517578,72.21968841552734,5322.0,,,,,,,,,,,,,,,,,,
5772,0 days 00:40:57.702000,ORDER,2,[312410111],2457702,,,,,,68.40045166015625,71.93486022949219,5322.0,,,,,,,,,,,,,,,,,,
5773,0 days 00:40:57.702000,ORDER,2,[312410111],2457702,,,,,,68.26283264160156,71.79649353027344,5322.0,,,,,,,,,,,,,,,,,,
5774,0 days 00:40:57.897000,ORDER,2,[312410111],2457897,,,,,,66.792724609375,72.35979461669922,5781.0,,,,,,,,,,,,,,,,,,
5775,0 days 00:40:58.105000,ORDER,2,[312410111],2458105,,,,,,67.50472259521484,72.66593933105469,5271.0,,,,,,,,,,,,,,,,,,
5778,0 days 00:40:59.327000,MOVE,2,"[317194240, 375193600, 375259136, 271384576, 314966016, 327090176, 332791808, 364838912, 371130368, 379977728, 380043264, 382533632, 389677056, 395313152]",2459327,,,,,,63.15104293823242,62.72395706176758,,,,,,,,,,,,,,,,,,,
5782,0 days 00:41:00.133000,MOVE,2,"[370933760, 395640832, 331022336, 370868224, 370606080, 379256832, 379322368, 379387904, 385613824]",2460133,,,,,,69.22916412353516,65.95833587646484,,,,,,,,,,,,,,,,,,,
5783,0 days 00:41:00.341000,MOVE,2,"[370933760, 395640832, 331022336, 370868224, 370606080, 379256832, 379322368, 379387904, 385613824]",2460341,,,,,,69.33333587646484,65.625,,,,,,,,,,,,,,,,,,,
5785,0 days 00:41:01.147000,MOVE,2,"[395313152, 375193600, 375259136, 271384576, 314966016, 317194240, 327090176, 332791808, 364838912, 371130368, 379977728, 380043264, 382533632, 389677056]",2461147,,,,,,63.22135543823242,61.71614456176758,,,,,,,,,,,,,,,,,,,
5786,0 days 00:41:01.355000,MOVE,2,"[395313152, 375193600, 375259136, 271384576, 314966016, 317194240, 327090176, 332791808, 364838912, 371130368, 379977728, 380043264, 382533632, 389677056]",2461355,,,,,,63.171875,61.61979293823242,,,,,,,,,,,,,,,,,,,
5788,0 days 00:41:01.563000,MOVE,2,"[395313152, 375193600, 375259136, 271384576, 314966016, 317194240, 327090176, 332791808, 364838912, 371130368, 379977728, 380043264, 382533632, 389677056]",2461563,,,,,,63.21354293823242,61.578125,,,,,,,,,,,,,,,,,,,
5790,0 days 00:41:02.174000,ORDER,2,[342163455],2462174,,,,,,65.0402603149414,69.19329071044922,5781.0,,,,,,,,,,,,,,,,,,
5791,0 days 00:41:02.369000,ORDER,2,[342163455],2462369,,,,,,64.28753662109375,69.22855377197266,5425.0,,,,,,,,,,,,,,,,,,
5792,0 days 00:41:02.577000,ORDER,2,[342163455],2462577,,,,,,64.81539154052734,68.70226287841797,5781.0,,,,,,,,,,,,,,,,,,
5793,0 days 00:41:02.980000,ORDER,2,"[395378687, 375193600, 375259136, 271384576, 314966016, 317194240, 327090176, 332791808, 364838912, 371130368, 379977728, 380043264, 382533632, 389677056]",2462980,,,,,,65.60549926757812,68.80791473388672,5271.0,,,,,,,,,,,,,,,,,,
5794,0 days 00:41:02.980000,ORDER,2,"[395378687, 375193600, 375259136, 271384576, 314966016, 317194240, 327090176, 332791808, 364838912, 371130368, 379977728, 380043264, 382533632, 389677056]",2462980,,,,,,65.53681945800781,68.63829803466797,5271.0,,,,,,,,,,,,,,,,,,
5795,0 days 00:41:03.188000,ORDER,2,"[395378687, 375193600, 375259136, 271384576, 314966016, 317194240, 327090176, 332791808, 364838912, 371130368, 379977728, 380043264, 382533632, 389677056]",2463188,,,,,,65.45539855957031,68.47014617919922,5271.0,,,,,,,,,,,,,,,,,,
5796,0 days 00:41:03.383000,ORDER,2,"[395378687, 375193600, 375259136, 271384576, 314966016, 317194240, 327090176, 332791808, 364838912, 371130368, 379977728, 380043264, 382533632, 389677056]",2463383,,,,,,66.38156127929688,69.14251708984375,5709.0,,,,,,,,,,,,,,,,,,
5798,0 days 00:41:03.591000,ORDER,2,"[395378687, 375193600, 375259136, 271384576, 314966016, 317194240, 327090176, 332791808, 364838912, 371130368, 379977728, 380043264, 382533632, 389677056]",2463591,,,,,,66.47677612304688,69.06927490234375,5709.0,,,,,,,,,,,,,,,,,,
5799,0 days 00:41:03.591000,ORDER,2,"[395378687, 375193600, 375259136, 271384576, 314966016, 317194240, 327090176, 332791808, 364838912, 371130368, 379977728, 380043264, 382533632, 389677056]",2463591,,,,,,66.54705810546875,69.01290893554688,5709.0,,,,,,,,,,,,,,,,,,
5800,0 days 00:41:03.799000,ORDER,2,"[395378687, 375193600, 375259136, 271384576, 314966016, 317194240, 327090176, 332791808, 364838912, 371130368, 379977728, 380043264, 382533632, 389677056]",2463799,,,,,,66.95613861083984,69.30890655517578,5322.0,,,,,,,,,,,,,,,,,,
5802,0 days 00:41:03.994000,ORDER,2,"[395378687, 375193600, 375259136, 271384576, 314966016, 317194240, 327090176, 332791808, 364838912, 371130368, 379977728, 380043264, 382533632, 389677056]",2463994,,,,,,67.45845031738281,69.08319854736328,5623.0,,,,,,,,,,,,,,,,,,
5803,0 days 00:41:04.202000,ORDER,2,"[395378687, 375193600, 375259136, 271384576, 314966016, 317194240, 327090176, 332791808, 364838912, 371130368, 379977728, 380043264, 382533632, 389677056]",2464202,,,,,,68.17557525634766,69.10723114013672,5682.0,,,,,,,,,,,,,,,,,,
5804,0 days 00:41:04.397000,ORDER,2,"[395378687, 375193600, 375259136, 271384576, 314966016, 317194240, 327090176, 332791808, 364838912, 371130368, 379977728, 380043264, 382533632, 389677056]",2464397,,,,,,68.58869171142578,68.4873275756836,5706.0,,,,,,,,,,,,,,,,,,
5805,0 days 00:41:04.605000,ORDER,2,"[395378687, 375193600, 375259136, 271384576, 314966016, 317194240, 327090176, 332791808, 364838912, 371130368, 379977728, 380043264, 382533632, 389677056]",2464605,,,,,,68.2720718383789,68.79080200195312,5682.0,,,,,,,,,,,,,,,,,,
5806,0 days 00:41:04.605000,ORDER,2,"[395378687, 375193600, 375259136, 271384576, 314966016, 317194240, 327090176, 332791808, 364838912, 371130368, 379977728, 380043264, 382533632, 389677056]",2464605,,,,,,67.10498046875,69.10758209228516,5731.0,,,,,,,,,,,,,,,,,,
