,timestamp,type,player,payload.object_ids,payload.sequence,payload.amount,payload.unit_id,payload.unit,payload.building_id,payload.building,position.x,position.y,payload.target_id,payload.target_type,payload.order_id,payload.slot_id,payload.x,payload.y,payload.order,payload.technology_id,payload.technology,payload.stance_id,payload.stance,payload.x_end,payload.y_end,payload.formation_id,payload.formation,payload.resource_id,payload.resource,payload.command_id,payload.command
4763,0 days 00:34:22.619000,BUILD,1,"[3938, 3910, 3797, 3842]",2062619,,,,584.0,Mining Camp,31.0,96.0,,,,,,,,,,,,,,,,,,,
4768,0 days 00:34:26.688000,ORDER,1,[286064639],2066688,,,,,,86.79084014892578,39.51005554199219,3939.0,,,,,,,,,,,,,,,,,,
4769,0 days 00:34:26.883000,DELETE,1,[4364],2066883,,,,,,,,,,,,,,,,,,,,,,,,,,
4770,0 days 00:34:27.897000,MOVE,1,[264962048],2067897,,,,,,88.34375,31.67708396911621,,,,,,,,,,,,,,,,,,,
4771,0 days 00:34:27.897000,MOVE,1,[264962048],2067897,,,,,,88.42708587646484,32.38541793823242,,,,,,,,,,,,,,,,,,,
4773,0 days 00:34:29.119000,GATHER_POINT,1,"[3988, 3875]",2069119,,,,,,86.26041412353516,41.80208206176758,-1.0,-1.0,,,,,,,,,,,,,,,,,
4774,0 days 00:34:29.327000,DE_QUEUE,1,"[3988, 3875]",2069327,1.0,1735.0,,,,,,,,,,,,,,,,,,,,,,,,
4775,0 days 00:34:29.522000,DE_QUEUE,1,"[3988, 3875]",2069522,1.0,1735.0,,,,,,,,,,,,,,,,,,,,,,,,
4776,0 days 00:34:30.133000,MOVE,1,[264962048],2070133,,,,,,81.44791412353516,32.19791793823242,,,,,,,,,,,,,,,,,,,
4777,0 days 00:34:30.341000,MOVE,1,[264962048],2070341,,,,,,81.4375,32.52083206176758,,,,,,,,,,,,,,,,,,,
4781,0 days 00:34:32.772000,MOVE,1,[172163072],2072772,,,,,,37.03125,73.53125,,,,,,,,,,,,,,,,,,,
4782,0 days 00:34:33.591000,MOVE,1,[172163072],2073591,,,,,,74.39583587646484,40.6875,,,,,,,,,,,,,,,,,,,
4783,0 days 00:34:33.799000,MOVE,1,[172163072],2073799,,,,,,74.21875,40.96875,,,,,,,,,,,,,,,,,,,
4784,0 days 00:34:34.202000,MOVE,1,[264962048],2074202,,,,,,81.82291412353516,31.28125,,,,,,,,,,,,,,,,,,,
4785,0 days 00:34:34.605000,MOVE,1,[264962048],2074605,,,,,,84.75,30.83333396911621,,,,,,,,,,,,,,,,,,,
4786,0 days 00:34:34.813000,MOVE,1,[264962048],2074813,,,,,,84.55208587646484,31.05208396911621,,,,,,,,,,,,,,,,,,,
4787,0 days 00:34:35.216000,DE_QUEUE,1,"[1935, 3157, 3190, 3756, 3803]",2075216,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
4789,0 days 00:34:35.827000,ORDER,1,[288620543],2075827,,,,,,88.90625,39.98958206176758,4274.0,,,,,,,,,,,,,,,,,,
4790,0 days 00:34:36.438000,MOVE,1,[264962048],2076438,,,,,,82.75,33.33333206176758,,,,,,,,,,,,,,,,,,,
4791,0 days 00:34:36.633000,MOVE,1,[264962048],2076633,,,,,,82.75,33.33333206176758,,,,,,,,,,,,,,,,,,,
4797,0 days 00:34:38.063000,MOVE,1,[280100864],2078063,,,,,,81.83333587646484,35.58333206176758,,,,,,,,,,,,,,,,,,,
4798,0 days 00:34:38.258000,MOVE,1,[280100864],2078258,,,,,,81.83333587646484,35.58333206176758,,,,,,,,,,,,,,,,,,,
4800,0 days 00:34:39.480000,BACK_TO_WORK,1,[3190],2079480,,,,,,,,,,,,,,,,,,,,,,,,,,
4801,0 days 00:34:39.480000,BACK_TO_WORK,1,[3756],2079480,,,,,,,,,,,,,,,,,,,,,,,,,,
4802,0 days 00:34:39.480000,BACK_TO_WORK,1,[3803],2079480,,,,,,,,,,,,,,,,,,,,,,,,,,
4803,0 days 00:34:39.480000,BACK_TO_WORK,1,[1935],2079480,,,,,,,,,,,,,,,,,,,,,,,,,,
4804,0 days 00:34:39.688000,BACK_TO_WORK,1,[3157],2079688,,,,,,,,,,,,,,,,,,,,,,,,,,
4805,0 days 00:34:40.299000,BUILD,1,[4459],2080299,,,,50.0,Farm,112.5,71.5,,,,,,,,,,,,,,,,,,,
4808,0 days 00:34:41.105000,BUILD,1,[3736],2081105,,,,50.0,Farm,111.5,78.5,,,,,,,,,,,,,,,,,,,
4810,0 days 00:34:42.119000,MOVE,1,[280100864],2082119,,,,,,79.65625,36.69791793823242,,,,,,,,,,,,,,,,,,,
4812,0 days 00:34:42.522000,DE_QUEUE,1,"[1935, 3157, 3190, 3756, 3803]",2082522,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
4815,0 days 00:34:43.549000,ORDER,1,[288620543],2083549,,,,,,83.75303649902344,40.32572937011719,4274.0,,,,,,,,,,,,,,,,,,
4819,0 days 00:34:44.355000,ATTACK_GROUND,1,[4043],2084355,,,,,,83.30208587646484,35.71875,,,,,,,,,,,,,,,,,,,
4820,0 days 00:34:44.563000,MOVE,1,[264962048],2084563,,,,,,80.15625,33.28125,,,,,,,,,,,,,,,,,,,
4822,0 days 00:34:44.758000,MOVE,1,[264962048],2084758,,,,,,79.27083587646484,34.5,,,,,,,,,,,,,,,,,,,
4823,0 days 00:34:45.980000,MOVE,1,[264962048],2085980,,,,,,75.66666412353516,38.125,,,,,,,,,,,,,,,,,,,
4824,0 days 00:34:46.188000,MOVE,1,[264962048],2086188,,,,,,75.42708587646484,38.42708206176758,,,,,,,,,,,,,,,,,,,
4825,0 days 00:34:46.383000,MOVE,1,[264962048],2086383,,,,,,75.3125,38.64583206176758,,,,,,,,,,,,,,,,,,,
4827,0 days 00:34:46.799000,MOVE,1,"[282066944, 268632064, 267649024]",2086799,,,,,,75.55208587646484,39.26041793823242,,,,,,,,,,,,,,,,,,,
4829,0 days 00:34:47.397000,ORDER,1,[288620543],2087397,,,,,,80.62132263183594,42.95893096923828,4274.0,,,,,,,,,,,,,,,,,,
4830,0 days 00:34:47.813000,MOVE,1,[264962048],2087813,,,,,,75.44791412353516,39.73958206176758,,,,,,,,,,,,,,,,,,,
4831,0 days 00:34:48.424000,MOVE,1,[288555008],2088424,,,,,,78.01822662353516,37.41926956176758,,,,,,,,,,,,,,,,,,,
4832,0 days 00:34:48.619000,MOVE,1,[288555008],2088619,,,,,,78.19791412353516,37.07291793823242,,,,,,,,,,,,,,,,,,,
4833,0 days 00:34:48.827000,ORDER,1,[288620543],2088827,,,,,,77.65746307373047,36.65696334838867,3939.0,,,,,,,,,,,,,,,,,,
4834,0 days 00:34:50.049000,ATTACK_GROUND,1,[4043],2090049,,,,,,75.54427337646484,35.64323043823242,,,,,,,,,,,,,,,,,,,
4838,0 days 00:34:51.674000,MOVE,1,[288555008],2091674,,,,,,76.59375,35.73958206176758,,,,,,,,,,,,,,,,,,,
4839,0 days 00:34:52.077000,ORDER,1,[288620543],2092077,,,,,,75.94478607177734,35.5,3939.0,,,,,,,,,,,,,,,,,,
4841,0 days 00:34:54.105000,ORDER,1,[288620543],2094105,,,,,,76.70664978027344,44.973304748535156,4274.0,,,,,,,,,,,,,,,,,,
4843,0 days 00:34:54.716000,MOVE,1,[264962048],2094716,,,,,,82.32291412353516,38.40625,,,,,,,,,,,,,,,,,,,
4845,0 days 00:34:54.924000,DE_QUEUE,1,"[1935, 3157, 3190, 3756, 3803]",2094924,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
4846,0 days 00:34:55.522000,MOVE,1,[292945920],2095522,,,,,,76.73958587646484,38.78125,,,,,,,,,,,,,,,,,,,
4848,0 days 00:34:55.938000,PATROL,1,[4470],2095938,,,,,,74.86458587646484,37.88541793823242,,,,,,,,,,,,,,,,,,,
4850,0 days 00:34:57.147000,DE_QUEUE,1,[3140],2097147,1.0,125.0,Monk,,,,,,,,,,,,,,,,,,,,,,,
4851,0 days 00:34:57.966000,MOVE,1,[295436288],2097966,,,,,,95.66666412353516,40.0,,,,,,,,,,,,,,,,,,,
4854,0 days 00:34:58.772000,ORDER,1,[288620543],2098772,,,,,,76.5,36.5,4511.0,,,,,,,,,,,,,,,,,,
4856,0 days 00:34:59.383000,ORDER,1,[295501823],2099383,,,,,,99.5,37.5,3140.0,,,,,,,,,,,,,,,,,,
4860,0 days 00:35:00.397000,ORDER,1,"[221380607, 240058368, 233963520, 235601920, 223543296, 241500160, 235077632]",2100397,,,,,,97.5,26.5,2340.0,,,,,,,,,,,,,,,,,,
4861,0 days 00:35:00.397000,ORDER,1,"[221380607, 240058368, 233963520, 235601920, 223543296, 241500160, 235077632]",2100397,,,,,,97.5,26.5,2340.0,,,,,,,,,,,,,,,,,,
4862,0 days 00:35:01.216000,DE_QUEUE,1,"[3988, 4288, 3875]",2101216,1.0,1735.0,,,,,,,,,,,,,,,,,,,,,,,,
4863,0 days 00:35:01.424000,DE_QUEUE,1,"[3988, 4288, 3875]",2101424,1.0,1735.0,,,,,,,,,,,,,,,,,,,,,,,,
4864,0 days 00:35:01.619000,DE_QUEUE,1,"[3988, 4288, 3875]",2101619,1.0,1735.0,,,,,,,,,,,,,,,,,,,,,,,,
4866,0 days 00:35:01.827000,GATHER_POINT,1,"[3988, 4288, 3875]",2101827,,,,,,87.59375,62.63541793823242,-1.0,-1.0,,,,,,,,,,,,,,,,,
4867,0 days 00:35:01.827000,DE_QUEUE,1,"[3988, 4288, 3875]",2101827,1.0,1735.0,,,,,,,,,,,,,,,,,,,,,,,,
4868,0 days 00:35:02.230000,DE_QUEUE,1,"[1935, 3157, 3190, 3756, 3803]",2102230,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
4869,0 days 00:35:03.452000,DE_QUEUE,1,[3273],2103452,1.0,1744.0,Armored Elephant,,,,,,,,,,,,,,,,,,,,,,,
4870,0 days 00:35:03.647000,GATHER_POINT,1,[3273],2103647,,,,,,97.0,56.0,3273.0,49.0,,,,,,,,,,,,,,,,,
4872,0 days 00:35:04.674000,MOVE,1,"[253624320, 220200960, 256311296, 236322816]",2104674,,,,,,87.30208587646484,73.71875,,,,,,,,,,,,,,,,,,,
4875,0 days 00:35:05.883000,BUILD,1,"[3870, 3360, 3911, 3606]",2105883,,,,49.0,Siege Workshop,77.0,86.0,,,,,,,,,,,,,,,,,,,
4877,0 days 00:35:06.702000,BUILD,1,"[3870, 3360, 3911, 3606]",2106702,,,,49.0,Siege Workshop,79.0,80.0,,,,,,,,,,,,,,,,,,,
4878,0 days 00:35:07.716000,GATHER_POINT,1,[3273],2107716,,,,,,109.0,6.0,-1.0,-1.0,,,,,,,,,,,,,,,,,
4884,0 days 00:35:10.966000,ORDER,1,"[285736959, 295501824, 290914304]",2110966,,,,,,111.5,78.5,4483.0,,,,,,,,,,,,,,,,,,
4886,0 days 00:35:11.577000,BUILD,1,"[4359, 4509, 4439]",2111577,,,,50.0,Farm,111.5,68.5,,,,,,,,,,,,,,,,,,,
4888,0 days 00:35:12.188000,BUILD,1,"[4359, 4509, 4439]",2112188,,,,50.0,Farm,115.5,66.5,,,,,,,,,,,,,,,,,,,
4889,0 days 00:35:12.591000,BUILD,1,"[4359, 4509, 4439]",2112591,,,,50.0,Farm,115.5,69.5,,,,,,,,,,,,,,,,,,,
4893,0 days 00:35:14.619000,RESEARCH,1,[2752],2114619,,,,,,,,,,,,,,,76.0,Chain Mail Armor,,,,,,,,,,
4897,0 days 00:35:16.647000,BUILD,1,[2528],2116647,,,,103.0,Blacksmith,117.5,95.5,,,,,,,,,,,,,,,,,,,
4900,0 days 00:35:18.480000,MOVE,1,"[218693632, 266534912, 238878720, 250478592, 256638976, 258539520, 261095424, 297074688]",2118480,,,,,,105.04166412353516,80.625,,,,,,,,,,,,,,,,,,,
4904,0 days 00:35:20.105000,BUILD,1,"[3337, 4067, 3645, 3822, 3916, 3945, 3984, 4533]",2120105,,,,584.0,Mining Camp,49.0,97.0,,,,,,,,,,,,,,,,,,,
4905,0 days 00:35:20.716000,DE_QUEUE,1,"[1935, 3157, 3190, 3756, 3803]",2120716,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
4907,0 days 00:35:21.119000,DE_QUEUE,1,"[1935, 3157, 3190, 3756, 3803]",2121119,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
4909,0 days 00:35:23.147000,MOVE,1,[292945920],2123147,,,,,,80.15364837646484,39.7421875,,,,,,,,,,,,,,,,,,,
4911,0 days 00:35:23.355000,PATROL,1,[4470],2123355,,,,,,77.76041412353516,39.71875,,,,,,,,,,,,,,,,,,,
4913,0 days 00:35:23.966000,GATHER_POINT,1,[3190],2123966,,,,,,93.5,45.5,731.0,1051.0,,,,,,,,,,,,,,,,,
4915,0 days 00:35:24.369000,GATHER_POINT,1,[3190],2124369,,,,,,93.5,45.5,731.0,1051.0,,,,,,,,,,,,,,,,,
4916,0 days 00:35:24.577000,UNGARRISON,1,[3190],2124577,,,,,,,,-1.0,,,,-1.0,-1.0,,,,,,,,,,,,,
4917,0 days 00:35:25.383000,DE_QUEUE,1,"[3756, 3803, 1935, 3157, 3190]",2125383,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
4920,0 days 00:35:25.994000,ORDER,1,[299106303],2125994,,,,,,81.67456817626953,59.78557205200195,4025.0,,,,,,,,,,,,,,,,,,
4922,0 days 00:35:26.202000,ORDER,1,[299106303],2126202,,,,,,81.67456817626953,59.78557205200195,4025.0,,,,,,,,,,,,,,,,,,
4924,0 days 00:35:26.813000,MOVE,1,[260964352],2126813,,,,,,86.26041412353516,64.05208587646484,,,,,,,,,,,,,,,,,,,
4925,0 days 00:35:27.424000,ORDER,1,[300285951],2127424,,,,,,81.67456817626953,59.78557205200195,4025.0,,,,,,,,,,,,,,,,,,
4926,0 days 00:35:27.619000,ORDER,1,[300285951],2127619,,,,,,81.67456817626953,59.78557205200195,4025.0,,,,,,,,,,,,,,,,,,
4928,0 days 00:35:28.633000,ORDER,1,[261029887],2128633,,,,,,81.67456817626953,59.78557205200195,4025.0,,,,,,,,,,,,,,,,,,
4929,0 days 00:35:29.452000,RESEARCH,1,[2752],2129452,,,,,,,,,,,,,,,67.0,Forging,,,,,,,,,,
4936,0 days 00:35:31.688000,MOVE,1,[292945920],2131688,,,,,,82.1875,44.77083206176758,,,,,,,,,,,,,,,,,,,
4937,0 days 00:35:31.883000,PATROL,1,[4470],2131883,,,,,,84.61458587646484,48.11458206176758,,,,,,,,,,,,,,,,,,,
4939,0 days 00:35:32.091000,STANCE,1,[4470],2132091,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
4941,0 days 00:35:33.924000,ORDER,1,[300285951],2133924,,,,,,80.67456817626953,59.78557205200195,4025.0,,,,,,,,,,,,,,,,,,
4943,0 days 00:35:34.730000,MOVE,1,[299237376],2134730,,,,,,81.40625,61.90625,,,,,,,,,,,,,,,,,,,
4944,0 days 00:35:35.133000,ORDER,1,"[287637503, 267649024, 268632064, 280100864, 282066944]",2135133,,,,,,80.21417999267578,61.53033447265625,4388.0,,,,,,,,,,,,,,,,,,
4945,0 days 00:35:35.341000,ORDER,1,"[287637503, 267649024, 268632064, 280100864, 282066944]",2135341,,,,,,80.21417999267578,61.53033447265625,4388.0,,,,,,,,,,,,,,,,,,
4946,0 days 00:35:35.744000,GATHER_POINT,1,"[3988, 4288, 3875]",2135744,,,,,,86.23958587646484,60.61458206176758,-1.0,-1.0,,,,,,,,,,,,,,,,,
4947,0 days 00:35:36.147000,DE_QUEUE,1,"[3988, 4288, 3875]",2136147,1.0,1735.0,,,,,,,,,,,,,,,,,,,,,,,,
4948,0 days 00:35:36.147000,DE_QUEUE,1,"[3988, 4288, 3875]",2136147,1.0,1735.0,,,,,,,,,,,,,,,,,,,,,,,,
4950,0 days 00:35:36.563000,DE_QUEUE,1,"[3988, 4288, 3875]",2136563,1.0,1735.0,,,,,,,,,,,,,,,,,,,,,,,,
4952,0 days 00:35:36.758000,DE_QUEUE,1,"[3988, 4288, 3875]",2136758,1.0,1735.0,,,,,,,,,,,,,,,,,,,,,,,,
4955,0 days 00:35:37.577000,ORDER,1,[293011455],2137577,,,,,,80.63723754882812,41.89434814453125,4305.0,,,,,,,,,,,,,,,,,,
4959,0 days 00:35:39.202000,ORDER,1,[295501823],2139202,,,,,,99.5,37.5,3140.0,,,,,,,,,,,,,,,,,,
4961,0 days 00:35:39.397000,ORDER,1,[295501823],2139397,,,,,,99.5,37.5,3140.0,,,,,,,,,,,,,,,,,,
4963,0 days 00:35:39.813000,GATHER_POINT,1,[3140],2139813,,,,,,90.0,37.41666793823242,-1.0,-1.0,,,,,,,,,,,,,,,,,
4964,0 days 00:35:40.008000,DE_QUEUE,1,[3140],2140008,1.0,125.0,Monk,,,,,,,,,,,,,,,,,,,,,,,
4969,0 days 00:35:44.883000,BUILD,1,[4509],2144883,,,,50.0,Farm,115.5,72.5,,,,,,,,,,,,,,,,,,,
4970,0 days 00:35:45.494000,ORDER,1,[301465599],2145494,,,,,,111.5,68.5,4567.0,,,,,,,,,,,,,,,,,,
4975,0 days 00:35:48.133000,DE_QUEUE,1,"[1935, 3157, 3190, 3756, 3803]",2148133,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
4976,0 days 00:35:48.952000,MOVE,1,[304021504],2148952,,,,,,85.86458587646484,53.82291793823242,,,,,,,,,,,,,,,,,,,
4977,0 days 00:35:49.147000,MOVE,1,[304021504],2149147,,,,,,71.02083587646484,63.9375,,,,,,,,,,,,,,,,,,,
4979,0 days 00:35:49.563000,PATROL,1,[4639],2149563,,,,,,84.5625,58.14583206176758,,,,,,,,,,,,,,,,,,,
4980,0 days 00:35:49.966000,GATHER_POINT,1,[3273],2149966,,,,,,85.0,58.0,3252.0,49.0,,,,,,,,,,,,,,,,,
4981,0 days 00:35:49.966000,DE_QUEUE,1,[3273],2149966,1.0,1744.0,Armored Elephant,,,,,,,,,,,,,,,,,,,,,,,
4983,0 days 00:35:50.174000,DE_QUEUE,1,[3273],2150174,1.0,1744.0,Armored Elephant,,,,,,,,,,,,,,,,,,,,,,,
4985,0 days 00:35:51.188000,MOVE,1,[253624320],2151188,,,,,,89.72916412353516,66.47916412353516,,,,,,,,,,,,,,,,,,,
4986,0 days 00:35:51.383000,MOVE,1,[253624320],2151383,,,,,,90.09375,67.09375,,,,,,,,,,,,,,,,,,,
4988,0 days 00:35:52.605000,BUILD,1,"[3870, 1957]",2152605,,,,50.0,Farm,93.5,66.5,,,,,,,,,,,,,,,,,,,
4989,0 days 00:35:53.008000,BUILD,1,"[3870, 1957]",2153008,,,,50.0,Farm,97.5,65.5,,,,,,,,,,,,,,,,,,,
4990,0 days 00:35:54.230000,BUILD,1,[4663],2154230,,,,50.0,Farm,97.5,62.5,,,,,,,,,,,,,,,,,,,
4994,0 days 00:35:54.633000,MOVE,1,[300285952],2154633,,,,,,106.07291412353516,68.61458587646484,,,,,,,,,,,,,,,,,,,
4997,0 days 00:35:55.647000,BUILD,1,[4582],2155647,,,,50.0,Farm,103.5,72.5,,,,,,,,,,,,,,,,,,,
4999,0 days 00:35:56.674000,RESEARCH,1,[3839],2156674,,,,,,,,,,,,,,,602.0,Arson,,,,,,,,,,
5000,0 days 00:35:56.869000,RESEARCH,1,[3839],2156869,,,,,,,,,,,,,,,602.0,Arson,,,,,,,,,,
5001,0 days 00:35:57.883000,PATROL,1,[4658],2157883,,,,,,85.35416412353516,63.1875,,,,,,,,,,,,,,,,,,,
5006,0 days 00:35:59.313000,PATROL,1,[4697],2159313,,,,,,87.05208587646484,62.30208206176758,,,,,,,,,,,,,,,,,,,
5008,0 days 00:36:00.327000,ORDER,1,[304087039],2160327,,,,,,85.0,58.0,3252.0,,,,,,,,,,,,,,,,,,
5009,0 days 00:36:00.522000,GATHER_POINT,1,[3273],2160522,,,,,,85.0,58.0,3252.0,49.0,,,,,,,,,,,,,,,,,
5010,0 days 00:36:00.730000,GATHER_POINT,1,"[3273, 4557]",2160730,,,,,,85.0,58.0,3252.0,49.0,,,,,,,,,,,,,,,,,
5011,0 days 00:36:00.730000,DE_QUEUE,1,"[3273, 4557]",2160730,1.0,1744.0,Armored Elephant,,,,,,,,,,,,,,,,,,,,,,,
5013,0 days 00:36:00.938000,DE_QUEUE,1,"[3273, 4557]",2160938,1.0,1744.0,Armored Elephant,,,,,,,,,,,,,,,,,,,,,,,
5015,0 days 00:36:02.147000,ORDER,1,[293011455],2162147,,,,,,77.03822326660156,54.9567756652832,4025.0,,,,,,,,,,,,,,,,,,
5016,0 days 00:36:02.563000,DE_QUEUE,1,"[1935, 3157, 3190, 3756, 3803]",2162563,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
5017,0 days 00:36:02.966000,DE_QUEUE,1,"[3988, 4288, 3875]",2162966,1.0,1735.0,,,,,,,,,,,,,,,,,,,,,,,,
5021,0 days 00:36:04.188000,PATROL,1,[4662],2164188,,,,,,85.97916412353516,63.47916793823242,,,,,,,,,,,,,,,,,,,
5023,0 days 00:36:04.799000,PATROL,1,[4697],2164799,,,,,,84.45833587646484,61.25,,,,,,,,,,,,,,,,,,,
5024,0 days 00:36:04.994000,DE_QUEUE,1,"[1935, 3157, 3190, 3756, 3803]",2164994,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
5027,0 days 00:36:07.633000,ORDER,1,"[256376831, 236322816, 220200960]",2167633,,,,,,77.0,86.0,4555.0,,,,,,,,,,,,,,,,,,
5028,0 days 00:36:07.841000,ORDER,1,"[256376831, 236322816, 220200960]",2167841,,,,,,77.0,86.0,4555.0,,,,,,,,,,,,,,,,,,
5029,0 days 00:36:08.855000,GATHER_POINT,1,"[3273, 4557]",2168855,,,,,,68.65625,65.90625,-1.0,-1.0,,,,,,,,,,,,,,,,,
5031,0 days 00:36:10.688000,BUILD,1,[2528],2170688,,,,50.0,Farm,110.5,96.5,,,,,,,,,,,,,,,,,,,
5034,0 days 00:36:11.897000,BUILD,1,[2542],2171897,,,,50.0,Farm,108.5,88.5,,,,,,,,,,,,,,,,,,,
5037,0 days 00:36:12.924000,BUILD,1,"[3780, 1965]",2172924,,,,50.0,Farm,111.5,86.5,,,,,,,,,,,,,,,,,,,
5038,0 days 00:36:13.327000,BUILD,1,"[3780, 1965]",2173327,,,,50.0,Farm,114.5,84.5,,,,,,,,,,,,,,,,,,,
5041,0 days 00:36:14.341000,BUILD,1,"[3802, 4120]",2174341,,,,50.0,Farm,117.5,85.5,,,,,,,,,,,,,,,,,,,
5043,0 days 00:36:15.147000,BUILD,1,"[3802, 4120]",2175147,,,,68.0,Mill,115.0,82.0,,,,,,,,,,,,,,,,,,,
5045,0 days 00:36:15.563000,BUILD,1,"[3802, 4120]",2175563,,,,50.0,Farm,117.5,82.5,,,,,,,,,,,,,,,,,,,
5046,0 days 00:36:15.966000,ORDER,1,"[249233407, 270008320]",2175966,,,,,,115.0,82.0,4740.0,,,,,,,,,,,,,,,,,,
5049,0 days 00:36:16.980000,BUILD,1,"[2684, 3966, 3316, 4090, 3879]",2176980,,,,50.0,Farm,114.5,78.5,,,,,,,,,,,,,,,,,,,
5051,0 days 00:36:17.188000,BUILD,1,"[2684, 3966, 3316, 4090, 3879]",2177188,,,,50.0,Farm,118.5,78.5,,,,,,,,,,,,,,,,,,,
5054,0 days 00:36:17.591000,BUILD,1,"[2684, 3966, 3316, 4090, 3879]",2177591,,,,50.0,Farm,117.5,75.5,,,,,,,,,,,,,,,,,,,
5056,0 days 00:36:18.813000,ORDER,1,"[268107775, 259915776, 254214144]",2178813,,,,,,114.5,78.5,4743.0,,,,,,,,,,,,,,,,,,
5058,0 days 00:36:19.424000,BUILD,1,"[4090, 3966, 3879]",2179424,,,,50.0,Farm,111.5,82.5,,,,,,,,,,,,,,,,,,,
5062,0 days 00:36:20.841000,BUILD,1,"[4090, 3966, 3879]",2180841,,,,50.0,Farm,104.5,86.5,,,,,,,,,,,,,,,,,,,
5064,0 days 00:36:22.063000,BUILD,1,"[4090, 3966, 3879]",2182063,,,,50.0,Farm,102.5,80.5,,,,,,,,,,,,,,,,,,,
5067,0 days 00:36:22.466000,BUILD,1,"[4090, 3966, 3879]",2182466,,,,50.0,Farm,105.5,80.5,,,,,,,,,,,,,,,,,,,
5068,0 days 00:36:23.077000,BUILD,1,"[4090, 3966, 3879]",2183077,,,,50.0,Farm,108.5,78.5,,,,,,,,,,,,,,,,,,,
5071,0 days 00:36:25.105000,BUILD,1,"[3868, 3208]",2185105,,,,50.0,Farm,99.5,85.5,,,,,,,,,,,,,,,,,,,
5072,0 days 00:36:25.508000,BUILD,1,"[3868, 3208]",2185508,,,,50.0,Farm,96.5,84.5,,,,,,,,,,,,,,,,,,,
5073,0 days 00:36:26.119000,DE_QUEUE,1,"[3273, 4557]",2186119,1.0,1744.0,Armored Elephant,,,,,,,,,,,,,,,,,,,,,,,
5074,0 days 00:36:26.522000,DE_QUEUE,1,"[3273, 4557]",2186522,1.0,1744.0,Armored Elephant,,,,,,,,,,,,,,,,,,,,,,,
5082,0 days 00:36:28.563000,PATROL,1,"[4697, 4662, 4658]",2188563,,,,,,64.08333587646484,66.5,,,,,,,,,,,,,,,,,,,
5083,0 days 00:36:28.758000,STANCE,1,"[4697, 4662, 4658]",2188758,,,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,
5084,0 days 00:36:29.577000,PATROL,1,[4470],2189577,,,,,,71.13541412353516,48.96875,,,,,,,,,,,,,,,,,,,
5085,0 days 00:36:29.980000,DE_QUEUE,1,"[3988, 4288, 3875]",2189980,1.0,1735.0,,,,,,,,,,,,,,,,,,,,,,,,
5086,0 days 00:36:30.188000,DE_QUEUE,1,"[3988, 4288, 3875]",2190188,1.0,1735.0,,,,,,,,,,,,,,,,,,,,,,,,
5087,0 days 00:36:30.383000,DE_QUEUE,1,"[3988, 4288, 3875]",2190383,1.0,1735.0,,,,,,,,,,,,,,,,,,,,,,,,
5089,0 days 00:36:30.994000,ORDER,1,[312737791],2190994,,,,,,85.0,58.0,3252.0,,,,,,,,,,,,,,,,,,
5090,0 days 00:36:31.202000,ORDER,1,[312737791],2191202,,,,,,85.0,58.0,3252.0,,,,,,,,,,,,,,,,,,
5091,0 days 00:36:31.397000,GATHER_POINT,1,"[3273, 4557]",2191397,,,,,,85.0,58.0,3252.0,49.0,,,,,,,,,,,,,,,,,
5092,0 days 00:36:31.605000,DE_QUEUE,1,"[3273, 4557]",2191605,1.0,1744.0,Armored Elephant,,,,,,,,,,,,,,,,,,,,,,,
5094,0 days 00:36:31.813000,DE_QUEUE,1,"[3273, 4557]",2191813,1.0,1744.0,Armored Elephant,,,,,,,,,,,,,,,,,,,,,,,
5096,0 days 00:36:33.230000,MOVE,1,[310312960],2193230,,,,,,102.1875,57.60416793823242,,,,,,,,,,,,,,,,,,,
5097,0 days 00:36:33.438000,MOVE,1,[310312960],2193438,,,,,,101.07291412353516,57.73958206176758,,,,,,,,,,,,,,,,,,,
5098,0 days 00:36:33.841000,BUILD,1,[4735],2193841,,,,50.0,Farm,100.5,58.5,,,,,,,,,,,,,,,,,,,
5100,0 days 00:36:35.258000,ORDER,1,[306118655],2195258,,,,,,83.5,35.5,4653.0,,,,,,,,,,,,,,,,,,
5101,0 days 00:36:35.674000,ORDER,1,[306118655],2195674,,,,,,99.5,37.5,3140.0,,,,,,,,,,,,,,,,,,
5103,0 days 00:36:36.272000,GATHER_POINT,1,[3140],2196272,,,,,,93.66666412353516,31.54166603088379,-1.0,-1.0,,,,,,,,,,,,,,,,,
5105,0 days 00:36:37.702000,RESEARCH,1,[3875],2197702,,,,,,,,,,,,,,,315.0,Conscription,,,,,,,,,,
