,timestamp,type,param,player,payload.object_ids,payload.amount,payload.unit_id,payload.sequence,payload.unit,payload.building_id,payload.building,position.x,position.y,payload.target_id,payload.target_type,payload.order_id,payload.slot_id,payload.x,payload.y,payload.order,payload.technology_id,payload.technology,payload.stance_id,payload.stance,payload.x_end,payload.y_end,payload.formation_id,payload.formation,payload.resource_id,payload.resource,payload.command_id,payload.command,payload.message
4881,0 days 00:35:39.813000,Gather Point,,1,[3140],,,2139813,,,,90,37.41666793823242,-1,-1,,,,,,,,,,,,,,,,,,
4882,0 days 00:35:40.008000,Queue,Monk,1,[3140],1,125,2140008,Monk,,,,,,,,,,,,,,,,,,,,,,,,
4887,0 days 00:35:44.883000,Build,Farm,1,[4509],,,2144883,,50,Farm,115.5,72.5,,,,,,,,,,,,,,,,,,,,
4888,0 days 00:35:45.494000,Target,Farm,1,[301465599],,,2145494,,,,111.5,68.5,4567,,,,,,,,,,,,,,,,,,,
4893,0 days 00:35:48.133000,Queue,Villager,1,"[1935, 3157, 3190, 3756, 3803]",1,83,2148133,Villager,,,,,,,,,,,,,,,,,,,,,,,,
4894,0 days 00:35:48.952000,Move,,1,[304021504],,,2148952,,,,85.86458587646484,53.82291793823242,,,,,,,,,,,,,,,,,,,,
4895,0 days 00:35:49.147000,Move,,1,[304021504],,,2149147,,,,71.02083587646484,63.9375,,,,,,,,,,,,,,,,,,,,
4897,0 days 00:35:49.563000,Patrol,,1,[4639],,,2149563,,,,84.5625,58.14583206176758,,,,,,,,,,,,,,,,,,,,
4898,0 days 00:35:49.966000,Gather Point,Siege Workshop,1,[3273],,,2149966,,,,85,58,3252,49,,,,,,,,,,,,,,,,,,
4899,0 days 00:35:49.966000,Queue,Armored Elephant,1,[3273],1,1744,2149966,Armored Elephant,,,,,,,,,,,,,,,,,,,,,,,,
4901,0 days 00:35:50.174000,Queue,Armored Elephant,1,[3273],1,1744,2150174,Armored Elephant,,,,,,,,,,,,,,,,,,,,,,,,
4903,0 days 00:35:51.188000,Move,,1,[253624320],,,2151188,,,,89.72916412353516,66.47916412353516,,,,,,,,,,,,,,,,,,,,
4904,0 days 00:35:51.383000,Move,,1,[253624320],,,2151383,,,,90.09375,67.09375,,,,,,,,,,,,,,,,,,,,
4906,0 days 00:35:52.605000,Build,Farm,1,"[3870, 1957]",,,2152605,,50,Farm,93.5,66.5,,,,,,,,,,,,,,,,,,,,
4907,0 days 00:35:53.008000,Reseed,Farm,1,"[3870, 1957]",,,2153008,,50,Farm,97.5,65.5,,,,,,,,,,,,,,,,,,,,
4908,0 days 00:35:54.230000,Build,Farm,1,[4663],,,2154230,,50,Farm,97.5,62.5,,,,,,,,,,,,,,,,,,,,
4912,0 days 00:35:54.633000,Move,,1,[300285952],,,2154633,,,,106.07291412353516,68.61458587646484,,,,,,,,,,,,,,,,,,,,
4915,0 days 00:35:55.647000,Reseed,Farm,1,[4582],,,2155647,,50,Farm,103.5,72.5,,,,,,,,,,,,,,,,,,,,
4917,0 days 00:35:56.674000,Research,Arson,1,[3839],,,2156674,,,,,,,,,,,,,602,Arson,,,,,,,,,,,
4918,0 days 00:35:56.869000,Research,Arson,1,[3839],,,2156869,,,,,,,,,,,,,602,Arson,,,,,,,,,,,
4919,0 days 00:35:57.883000,Patrol,,1,[4658],,,2157883,,,,85.35416412353516,63.1875,,,,,,,,,,,,,,,,,,,,
4924,0 days 00:35:59.313000,Patrol,,1,[4697],,,2159313,,,,87.05208587646484,62.30208206176758,,,,,,,,,,,,,,,,,,,,
4926,0 days 00:36:00.327000,Target,Siege Workshop,1,[304087039],,,2160327,,,,85,58,3252,,,,,,,,,,,,,,,,,,,
4927,0 days 00:36:00.522000,Gather Point,Siege Workshop,1,[3273],,,2160522,,,,85,58,3252,49,,,,,,,,,,,,,,,,,,
4928,0 days 00:36:00.730000,Gather Point,Siege Workshop,1,"[3273, 4557]",,,2160730,,,,85,58,3252,49,,,,,,,,,,,,,,,,,,
4929,0 days 00:36:00.730000,Queue,Armored Elephant,1,"[3273, 4557]",1,1744,2160730,Armored Elephant,,,,,,,,,,,,,,,,,,,,,,,,
4931,0 days 00:36:00.938000,Queue,Armored Elephant,1,"[3273, 4557]",1,1744,2160938,Armored Elephant,,,,,,,,,,,,,,,,,,,,,,,,
4933,0 days 00:36:02.147000,Order,,1,[293011455],,,2162147,,,,77.03822326660156,54.95677567,4025,,,,,,,,,,,,,,,,,,,
4934,0 days 00:36:02.563000,Queue,Villager,1,"[1935, 3157, 3190, 3756, 3803]",1,83,2162563,Villager,,,,,,,,,,,,,,,,,,,,,,,,
4935,0 days 00:36:02.966000,Queue,,1,"[3988, 4288, 3875]",1,1735,2162966,,,,,,,,,,,,,,,,,,,,,,,,,
4939,0 days 00:36:04.188000,Patrol,,1,[4662],,,2164188,,,,85.97916412353516,63.47916793823242,,,,,,,,,,,,,,,,,,,,
4941,0 days 00:36:04.799000,Patrol,,1,[4697],,,2164799,,,,84.45833587646484,61.25,,,,,,,,,,,,,,,,,,,,
4942,0 days 00:36:04.994000,Queue,Villager,1,"[1935, 3157, 3190, 3756, 3803]",1,83,2164994,Villager,,,,,,,,,,,,,,,,,,,,,,,,
4945,0 days 00:36:07.633000,Target,Siege Workshop,1,"[256376831, 236322816, 220200960]",,,2167633,,,,77,86,4555,,,,,,,,,,,,,,,,,,,
4946,0 days 00:36:07.841000,Target,Siege Workshop,1,"[256376831, 236322816, 220200960]",,,2167841,,,,77,86,4555,,,,,,,,,,,,,,,,,,,
4947,0 days 00:36:08.855000,Gather Point,,1,"[3273, 4557]",,,2168855,,,,68.65625,65.90625,-1,-1,,,,,,,,,,,,,,,,,,
4949,0 days 00:36:10.688000,Build,Farm,1,[2528],,,2170688,,50,Farm,110.5,96.5,,,,,,,,,,,,,,,,,,,,
4952,0 days 00:36:11.897000,Build,Farm,1,[2542],,,2171897,,50,Farm,108.5,88.5,,,,,,,,,,,,,,,,,,,,
4955,0 days 00:36:12.924000,Build,Farm,1,"[3780, 1965]",,,2172924,,50,Farm,111.5,86.5,,,,,,,,,,,,,,,,,,,,
4956,0 days 00:36:13.327000,Build,Farm,1,"[3780, 1965]",,,2173327,,50,Farm,114.5,84.5,,,,,,,,,,,,,,,,,,,,
4959,0 days 00:36:14.341000,Build,Farm,1,"[3802, 4120]",,,2174341,,50,Farm,117.5,85.5,,,,,,,,,,,,,,,,,,,,
4961,0 days 00:36:15.147000,Build,Mill,1,"[3802, 4120]",,,2175147,,68,Mill,115,82,,,,,,,,,,,,,,,,,,,,
4963,0 days 00:36:15.563000,Build,Farm,1,"[3802, 4120]",,,2175563,,50,Farm,117.5,82.5,,,,,,,,,,,,,,,,,,,,
4964,0 days 00:36:15.966000,Target,Mill,1,"[249233407, 270008320]",,,2175966,,,,115,82,4740,,,,,,,,,,,,,,,,,,,
4967,0 days 00:36:16.980000,Build,Farm,1,"[2684, 3966, 3316, 4090, 3879]",,,2176980,,50,Farm,114.5,78.5,,,,,,,,,,,,,,,,,,,,
4969,0 days 00:36:17.188000,Build,Farm,1,"[2684, 3966, 3316, 4090, 3879]",,,2177188,,50,Farm,118.5,78.5,,,,,,,,,,,,,,,,,,,,
4972,0 days 00:36:17.591000,Build,Farm,1,"[2684, 3966, 3316, 4090, 3879]",,,2177591,,50,Farm,117.5,75.5,,,,,,,,,,,,,,,,,,,,
4974,0 days 00:36:18.813000,Target,Farm,1,"[268107775, 259915776, 254214144]",,,2178813,,,,114.5,78.5,4743,,,,,,,,,,,,,,,,,,,
4976,0 days 00:36:19.424000,Build,Farm,1,"[4090, 3966, 3879]",,,2179424,,50,Farm,111.5,82.5,,,,,,,,,,,,,,,,,,,,
4980,0 days 00:36:20.841000,Build,Farm,1,"[4090, 3966, 3879]",,,2180841,,50,Farm,104.5,86.5,,,,,,,,,,,,,,,,,,,,
4982,0 days 00:36:22.063000,Build,Farm,1,"[4090, 3966, 3879]",,,2182063,,50,Farm,102.5,80.5,,,,,,,,,,,,,,,,,,,,
4985,0 days 00:36:22.466000,Build,Farm,1,"[4090, 3966, 3879]",,,2182466,,50,Farm,105.5,80.5,,,,,,,,,,,,,,,,,,,,
4986,0 days 00:36:23.077000,Build,Farm,1,"[4090, 3966, 3879]",,,2183077,,50,Farm,108.5,78.5,,,,,,,,,,,,,,,,,,,,
4989,0 days 00:36:25.105000,Build,Farm,1,"[3868, 3208]",,,2185105,,50,Farm,99.5,85.5,,,,,,,,,,,,,,,,,,,,
4990,0 days 00:36:25.508000,Build,Farm,1,"[3868, 3208]",,,2185508,,50,Farm,96.5,84.5,,,,,,,,,,,,,,,,,,,,
4991,0 days 00:36:26.119000,Queue,Armored Elephant,1,"[3273, 4557]",1,1744,2186119,Armored Elephant,,,,,,,,,,,,,,,,,,,,,,,,
4992,0 days 00:36:26.522000,Queue,Armored Elephant,1,"[3273, 4557]",1,1744,2186522,Armored Elephant,,,,,,,,,,,,,,,,,,,,,,,,
5000,0 days 00:36:28.563000,Patrol,,1,"[4697, 4662, 4658]",,,2188563,,,,64.08333587646484,66.5,,,,,,,,,,,,,,,,,,,,
5001,0 days 00:36:28.758000,Stance,Aggressive,1,"[4697, 4662, 4658]",,,2188758,,,,,,,,,,,,,,,0,Aggressive,,,,,,,,,
5002,0 days 00:36:29.577000,Patrol,,1,[4470],,,2189577,,,,71.13541412353516,48.96875,,,,,,,,,,,,,,,,,,,,
5003,0 days 00:36:29.980000,Queue,,1,"[3988, 4288, 3875]",1,1735,2189980,,,,,,,,,,,,,,,,,,,,,,,,,
5004,0 days 00:36:30.188000,Queue,,1,"[3988, 4288, 3875]",1,1735,2190188,,,,,,,,,,,,,,,,,,,,,,,,,
5005,0 days 00:36:30.383000,Queue,,1,"[3988, 4288, 3875]",1,1735,2190383,,,,,,,,,,,,,,,,,,,,,,,,,
5007,0 days 00:36:30.994000,Target,Siege Workshop,1,[312737791],,,2190994,,,,85,58,3252,,,,,,,,,,,,,,,,,,,
5008,0 days 00:36:31.202000,Target,Siege Workshop,1,[312737791],,,2191202,,,,85,58,3252,,,,,,,,,,,,,,,,,,,
5009,0 days 00:36:31.397000,Gather Point,Siege Workshop,1,"[3273, 4557]",,,2191397,,,,85,58,3252,49,,,,,,,,,,,,,,,,,,
5010,0 days 00:36:31.605000,Queue,Armored Elephant,1,"[3273, 4557]",1,1744,2191605,Armored Elephant,,,,,,,,,,,,,,,,,,,,,,,,
5012,0 days 00:36:31.813000,Queue,Armored Elephant,1,"[3273, 4557]",1,1744,2191813,Armored Elephant,,,,,,,,,,,,,,,,,,,,,,,,
5014,0 days 00:36:33.230000,Move,,1,[310312960],,,2193230,,,,102.1875,57.60416793823242,,,,,,,,,,,,,,,,,,,,
5015,0 days 00:36:33.438000,Move,,1,[310312960],,,2193438,,,,101.07291412353516,57.73958206176758,,,,,,,,,,,,,,,,,,,,
5016,0 days 00:36:33.841000,Build,Farm,1,[4735],,,2193841,,50,Farm,100.5,58.5,,,,,,,,,,,,,,,,,,,,
5018,0 days 00:36:35.258000,Order,,1,[306118655],,,2195258,,,,83.5,35.5,4653,,,,,,,,,,,,,,,,,,,
5019,0 days 00:36:35.674000,Target,Monastery,1,[306118655],,,2195674,,,,99.5,37.5,3140,,,,,,,,,,,,,,,,,,,
5021,0 days 00:36:36.272000,Gather Point,,1,[3140],,,2196272,,,,93.66666412353516,31.54166603088379,-1,-1,,,,,,,,,,,,,,,,,,
5023,0 days 00:36:37.702000,Research,Conscription,1,[3875],,,2197702,,,,,,,,,,,,,315,Conscription,,,,,,,,,,,
5024,0 days 00:36:37.897000,Research,Conscription,1,[3875],,,2197897,,,,,,,,,,,,,315,Conscription,,,,,,,,,,,
5028,0 days 00:36:40.549000,Build,Farm,1,[4776],,,2200549,,50,Farm,118.5,66.5,,,,,,,,,,,,,,,,,,,,
5036,0 days 00:36:47.244000,Order,,1,"[310181887, 305332224]",,,2207244,,,,82.12022399902344,60.15495300292969,4781,,,,,,,,,,,,,,,,,,,
5038,0 days 00:36:48.466000,Target,Outpost,1,[304087039],,,2208466,,,,85.5,52.5,3844,,,,,,,,,,,,,,,,,,,
5040,0 days 00:36:50.494000,Target,Siege Workshop,1,"[310181887, 305332224]",,,2210494,,,,85,58,3252,,,,,,,,,,,,,,,,,,,
5041,0 days 00:36:50.494000,Formation,Line,1,"[4732, 4659]",,,2210494,,,,,,,,,,,,,,,,,,,2,Line,,,,,
5043,0 days 00:36:51.924000,Research,Plate Mail Armor,1,[4577],,,2211924,,,,,,,,,,,,,77,Plate Mail Armor,,,,,,,,,,,
5044,0 days 00:36:52.119000,Research,Plate Mail Armor,1,[4577],,,2212119,,,,,,,,,,,,,77,Plate Mail Armor,,,,,,,,,,,
5046,0 days 00:36:53.744000,Order,,1,"[307888127, 305266688]",,,2213744,,,,67.97603607177734,68.42610168457031,3949,,,,,,,,,,,,,,,,,,,
5049,0 days 00:36:54.355000,Order,,1,"[307888127, 305266688]",,,2214355,,,,63.70978546142578,65.45806121826172,2716,,,,,,,,,,,,,,,,,,,
5052,0 days 00:36:54.758000,Order,,1,"[307888127, 305266688]",,,2214758,,,,63.70261764526367,66.25806427001953,2666,,,,,,,,,,,,,,,,,,,
5058,0 days 00:36:58.619000,Target,Castle,1,"[256376831, 220200960, 236322816]",,,2218619,,,,80,91,3875,,,,,,,,,,,,,,,,,,,
5059,0 days 00:36:59.022000,Target,Town Center,1,"[256376831, 220200960, 236322816]",,,2219022,,,,86,99,3756,,,,,,,,,,,,,,,,,,,
5060,0 days 00:37:01.063000,Build,Siege Workshop,1,"[3911, 3360, 3606]",,,2221063,,49,Siege Workshop,74,91,,,,,,,,,,,,,,,,,,,,
5063,0 days 00:37:03.299000,Move,,1,[258670592],,,2223299,,,,92.58333587646484,81.91666412353516,,,,,,,,,,,,,,,,,,,,
5064,0 days 00:37:03.897000,Move,,1,[258670592],,,2223897,,,,98.82291412353516,52.78125,,,,,,,,,,,,,,,,,,,,
5065,0 days 00:37:04.313000,Move,,1,[258670592],,,2224313,,,,99.54166412353516,50.04166793823242,,,,,,,,,,,,,,,,,,,,
5066,0 days 00:37:04.508000,Target,Monastery,1,"[256376831, 220200960, 236322816]",,,2224508,,,,99.5,37.5,3140,,,,,,,,,,,,,,,,,,,
5067,0 days 00:37:04.716000,Target,Monastery,1,"[256376831, 220200960, 236322816]",,,2224716,,,,99.5,37.5,3140,,,,,,,,,,,,,,,,,,,
5076,0 days 00:37:10.397000,Move,,1,"[314376192, 307822592, 305266688, 310116352, 314179584, 314310656]",,,2230397,,,,86.29166412353516,59.875,,,,,,,,,,,,,,,,,,,,
5077,0 days 00:37:10.397000,Formation,Line,1,"[4797, 4697, 4658, 4732, 4794, 4796]",,,2230397,,,,,,,,,,,,,,,,,,,2,Line,,,,,
5078,0 days 00:37:10.605000,Move,,1,"[314376192, 307822592, 305266688, 310116352, 314179584, 314310656]",,,2230605,,,,86.29166412353516,59.875,,,,,,,,,,,,,,,,,,,,
5080,0 days 00:37:11.008000,Target,Outpost,1,[318046207],,,2231008,,,,80.5,64.5,3592,,,,,,,,,,,,,,,,,,,
5081,0 days 00:37:11.216000,Target,Outpost,1,[318046207],,,2231216,,,,80.5,64.5,3592,,,,,,,,,,,,,,,,,,,
5082,0 days 00:37:11.827000,Target,House,1,[312737791],,,2231827,,,,79,59,3336,,,,,,,,,,,,,,,,,,,
5083,0 days 00:37:12.022000,Target,House,1,[312737791],,,2232022,,,,79,59,3336,,,,,,,,,,,,,,,,,,,
5084,0 days 00:37:12.633000,Target,House,1,[313982975],,,2232633,,,,79,59,3336,,,,,,,,,,,,,,,,,,,
5085,0 days 00:37:12.841000,Target,House,1,[313982975],,,2232841,,,,79,59,3336,,,,,,,,,,,,,,,,,,,
5086,0 days 00:37:13.049000,Target,House,1,[313982975],,,2233049,,,,79,59,3336,,,,,,,,,,,,,,,,,,,
5087,0 days 00:37:13.244000,Gather Point,,1,"[3273, 4555, 4557]",,,2233244,,,,85.60416412353516,59.0625,-1,-1,,,,,,,,,,,,,,,,,,
5089,0 days 00:37:15.272000,Formation,Line,1,"[4697, 4658, 4732, 4794, 4796, 4797]",,,2235272,,,,,,,,,,,,,,,,,,,2,Line,,,,,
5090,0 days 00:37:15.480000,Move,,1,"[307822592, 305266688, 310116352, 314179584, 314310656, 314376192]",,,2235480,,,,87.52083587646484,58.02083206176758,,,,,,,,,,,,,,,,,,,,
5096,0 days 00:37:19.133000,Sell,,1,[3574],500,,2239133,,,,,,,,,,,,,,,,,,,,,1,Wood,,,
5098,0 days 00:37:19.952000,Research,,1,[3875],,,2239952,,,,,,,,,,,,,832,,,,,,,,,,,,
5100,0 days 00:37:20.147000,Research,,1,[3875],,,2240147,,,,,,,,,,,,,832,,,,,,,,,,,,
5104,0 days 00:37:21.369000,Move,,1,[310116352],,,2241369,,,,85.32291412353516,58.90625,,,,,,,,,,,,,,,,,,,,
5105,0 days 00:37:21.577000,Gather Point,,1,[3273],,,2241577,,,,102.32291412353516,56.15625,-1,-1,,,,,,,,,,,,,,,,,,
5109,0 days 00:37:23.813000,Gather Point,,1,"[3273, 4555, 4557]",,,2243813,,,,85.04166412353516,57.20833206176758,-1,-1,,,,,,,,,,,,,,,,,,
5110,0 days 00:37:24.216000,Gather Point,,1,"[3273, 4555, 4557]",,,2244216,,,,84.84375,57.21875,-1,-1,,,,,,,,,,,,,,,,,,
5113,0 days 00:37:25.022000,Move,,1,"[310116352, 307822592, 267517952, 305266688, 314310656, 314376192]",,,2245022,,,,87.625,60.04166793823242,,,,,,,,,,,,,,,,,,,,
5114,0 days 00:37:25.230000,Formation,Line,1,"[4732, 4697, 4082, 4658, 4796, 4797]",,,2245230,,,,,,,,,,,,,,,,,,,2,Line,,,,,
5115,0 days 00:37:25.230000,Move,,1,"[310116352, 307822592, 267517952, 305266688, 314310656, 314376192]",,,2245230,,,,87.6875,60.10416793823242,,,,,,,,,,,,,,,,,,,,
5116,0 days 00:37:25.438000,Move,,1,"[310116352, 307822592, 267517952, 305266688, 314310656, 314376192]",,,2245438,,,,87.46875,59.88541793823242,,,,,,,,,,,,,,,,,,,,
5117,0 days 00:37:25.438000,Formation,Line,1,"[4732, 4697, 4082, 4658, 4796, 4797]",,,2245438,,,,,,,,,,,,,,,,,,,2,Line,,,,,
5118,0 days 00:37:25.633000,Formation,Line,1,"[4732, 4697, 4082, 4658, 4796, 4797]",,,2245633,,,,,,,,,,,,,,,,,,,2,Line,,,,,
5121,0 days 00:37:28.272000,Queue,Monk,1,[3140],1,125,2248272,Monk,,,,,,,,,,,,,,,,,,,,,,,,
5122,0 days 00:37:28.480000,Gather Point,,1,[3140],,,2248480,,,,86.57291412353516,35.15625,-1,-1,,,,,,,,,,,,,,,,,,
5123,0 days 00:37:28.688000,Gather Point,,1,[3140],,,2248688,,,,86.23958587646484,34.65625,-1,-1,,,,,,,,,,,,,,,,,,
5124,0 days 00:37:28.883000,Gather Point,,1,[3140],,,2248883,,,,85.5,34.5,4819,285,,,,,,,,,,,,,,,,,,
5126,0 days 00:37:29.494000,Move,,1,"[307822592, 267517952, 305266688, 310116352, 314310656, 314376192]",,,2249494,,,,86.58333587646484,56.875,,,,,,,,,,,,,,,,,,,,
5129,0 days 00:37:29.702000,Move,,1,"[307822592, 267517952, 305266688, 310116352, 314310656, 314376192]",,,2249702,,,,86.58333587646484,56.875,,,,,,,,,,,,,,,,,,,,
5132,0 days 00:37:30.716000,Move,,1,"[314310656, 307822592, 267517952, 305266688, 310116352, 314376192]",,,2250716,,,,86.78125,60.69791793823242,,,,,,,,,,,,,,,,,,,,
5133,0 days 00:37:30.924000,Move,,1,"[314310656, 307822592, 267517952, 305266688, 310116352, 314376192]",,,2250924,,,,87.03125,61.28125,,,,,,,,,,,,,,,,,,,,
5134,0 days 00:37:30.924000,Formation,Line,1,"[4796, 4697, 4082, 4658, 4732, 4797]",,,2250924,,,,,,,,,,,,,,,,,,,2,Line,,,,,
5136,0 days 00:37:31.119000,Move,,1,"[314310656, 307822592, 267517952, 305266688, 310116352, 314376192]",,,2251119,,,,87.01041412353516,61.34375,,,,,,,,,,,,,,,,,,,,
5138,0 days 00:37:31.327000,Formation,Line,1,"[4796, 4697, 4082, 4658, 4732, 4797]",,,2251327,,,,,,,,,,,,,,,,,,,2,Line,,,,,
5140,0 days 00:37:31.938000,Target,House,1,[313982975],,,2251938,,,,79,59,3336,,,,,,,,,,,,,,,,,,,
5142,0 days 00:37:32.341000,Order,,1,"[307888127, 267517952, 305266688, 310116352, 314310656, 314376192]",,,2252341,,,,80.59437561035156,61.25,4811,,,,,,,,,,,,,,,,,,,
5143,0 days 00:37:32.549000,Order,,1,"[307888127, 267517952, 305266688, 310116352, 314310656, 314376192]",,,2252549,,,,80.98040771484375,61.25,4811,,,,,,,,,,,,,,,,,,,
5144,0 days 00:37:32.549000,Formation,Line,1,"[4697, 4082, 4658, 4732, 4796, 4797]",,,2252549,,,,,,,,,,,,,,,,,,,2,Line,,,,,
5145,0 days 00:37:32.744000,Order,,1,"[307888127, 267517952, 305266688, 310116352, 314310656, 314376192]",,,2252744,,,,81.33238220214844,61.198570251464844,4811,,,,,,,,,,,,,,,,,,,
5146,0 days 00:37:33.563000,Gather Point,,1,"[3988, 4288, 3875]",,,2253563,,,,86.71875,59.92708206176758,-1,-1,,,,,,,,,,,,,,,,,,
5147,0 days 00:37:33.966000,Gather Point,,1,"[3273, 4555, 4557, 4849]",,,2253966,,,,84.30208587646484,57.26041793823242,-1,-1,,,,,,,,,,,,,,,,,,
5148,0 days 00:37:34.174000,Queue,Armored Elephant,1,"[3273, 4555, 4557, 4849]",1,1744,2254174,Armored Elephant,,,,,,,,,,,,,,,,,,,,,,,,
5156,0 days 00:37:38.841000,Target,Farm,1,"[167903231, 233046016]",,,2258841,,,,104.5,86.5,4757,,,,,,,,,,,,,,,,,,,
5157,0 days 00:37:39.647000,Research,Iron Casting,1,[4577],,,2259647,,,,,,,,,,,,,68,Iron Casting,,,,,,,,,,,
5162,0 days 00:37:41.688000,Formation,Staggered,1,"[4797, 4697, 4082, 4732, 4796]",,,2261688,,,,,,,,,,,,,,,,,,,7,Staggered,,,,,
5163,0 days 00:37:41.883000,Patrol,,1,"[4797, 4697, 4082, 4732, 4796]",,,2261883,,,,75.14583587646484,53.14583206176758,,,,,,,,,,,,,,,,,,,,
5165,0 days 00:37:42.897000,Move,,1,"[314310656, 307822592, 267517952, 310116352, 314376192]",,,2262897,,,,85.26041412353516,57.84375,,,,,,,,,,,,,,,,,,,,
5166,0 days 00:37:43.105000,Formation,Line,1,"[4796, 4697, 4082, 4732, 4797]",,,2263105,,,,,,,,,,,,,,,,,,,2,Line,,,,,
5167,0 days 00:37:43.105000,Move,,1,"[314310656, 307822592, 267517952, 310116352, 314376192]",,,2263105,,,,85.45833587646484,58.45833206176758,,,,,,,,,,,,,,,,,,,,
5169,0 days 00:37:43.313000,Formation,Line,1,"[4796, 4697, 4082, 4732, 4797]",,,2263313,,,,,,,,,,,,,,,,,,,2,Line,,,,,
5170,0 days 00:37:43.313000,Move,,1,[314966016],,,2263313,,,,85.3125,58.4375,,,,,,,,,,,,,,,,,,,,
5171,0 days 00:37:43.716000,Formation,Flank,1,"[4796, 4697, 4082, 4732, 4797]",,,2263716,,,,,,,,,,,,,,,,,,,8,Flank,,,,,
5172,0 days 00:37:43.716000,Move,,1,[314966016],,,2263716,,,,85.30208587646484,58.42708206176758,,,,,,,,,,,,,,,,,,,,
5173,0 days 00:37:43.924000,Formation,Flank,1,"[4796, 4697, 4082, 4732, 4797]",,,2263924,,,,,,,,,,,,,,,,,,,8,Flank,,,,,
5174,0 days 00:37:44.119000,Formation,Flank,1,"[4796, 4697, 4082, 4732, 4797]",,,2264119,,,,,,,,,,,,,,,,,,,8,Flank,,,,,
5175,0 days 00:37:44.119000,Move,,1,[314966016],,,2264119,,,,85.89583587646484,58.22916793823242,,,,,,,,,,,,,,,,,,,,
5177,0 days 00:37:44.327000,Formation,Flank,1,"[4796, 4697, 4082, 4732, 4797]",,,2264327,,,,,,,,,,,,,,,,,,,8,Flank,,,,,
5178,0 days 00:37:44.522000,Move,,1,[314966016],,,2264522,,,,86.03125,58.44791793823242,,,,,,,,,,,,,,,,,,,,
5179,0 days 00:37:44.522000,Formation,Flank,1,"[4796, 4697, 4082, 4732, 4797]",,,2264522,,,,,,,,,,,,,,,,,,,8,Flank,,,,,
5180,0 days 00:37:44.730000,Move,,1,[314966016],,,2264730,,,,86.11458587646484,58.94791793823242,,,,,,,,,,,,,,,,,,,,
5181,0 days 00:37:44.938000,Formation,Flank,1,"[4796, 4697, 4082, 4732, 4797]",,,2264938,,,,,,,,,,,,,,,,,,,8,Flank,,,,,
5182,0 days 00:37:44.938000,Move,,1,[314966016],,,2264938,,,,86.04166412353516,59.16666793823242,,,,,,,,,,,,,,,,,,,,
5183,0 days 00:37:45.133000,Move,,1,[314966016],,,2265133,,,,86.02083587646484,59.27083206176758,,,,,,,,,,,,,,,,,,,,
5185,0 days 00:37:45.341000,Formation,Line,1,"[4796, 4697, 4082, 4732, 4797]",,,2265341,,,,,,,,,,,,,,,,,,,2,Line,,,,,
5186,0 days 00:37:45.341000,Move,,1,"[313786368, 315228160, 317718528, 313851904, 300417024, 300482560, 307167232, 307036160, 307101696, 317587456]",,,2265341,,,,86,59.29166793823242,,,,,,,,,,,,,,,,,,,,
5188,0 days 00:37:45.549000,Formation,Line,1,"[4796, 4697, 4082, 4732, 4797]",,,2265549,,,,,,,,,,,,,,,,,,,2,Line,,,,,
5197,0 days 00:37:47.772000,Formation,Staggered,1,"[4790, 4639, 4771, 4896, 4852, 4969]",,,2267772,,,,,,,,,,,,,,,,,,,7,Staggered,,,,,
5198,0 days 00:37:47.980000,Patrol,,1,"[4790, 4639, 4771, 4896, 4852, 4969]",,,2267980,,,,75.34375,53.59375,,,,,,,,,,,,,,,,,,,,
5199,0 days 00:37:48.188000,Move,,1,"[307822592, 267517952, 310116352, 314310656, 314376192]",,,2268188,,,,82.91666412353516,54.95833206176758,,,,,,,,,,,,,,,,,,,,
5200,0 days 00:37:48.383000,Formation,Line,1,"[4697, 4082, 4732, 4796, 4797]",,,2268383,,,,,,,,,,,,,,,,,,,2,Line,,,,,
5201,0 days 00:37:48.383000,Move,,1,"[307822592, 267517952, 310116352, 314310656, 314376192]",,,2268383,,,,82.91666412353516,54.95833206176758,,,,,,,,,,,,,,,,,,,,
5203,0 days 00:37:48.799000,Move,,1,"[307822592, 267517952, 310116352, 314310656, 314376192]",,,2268799,,,,83.57291412353516,55.15625,,,,,,,,,,,,,,,,,,,,
5206,0 days 00:37:51.230000,Move,,1,"[307822592, 267517952, 310116352, 314310656, 314376192]",,,2271230,,,,81.11458587646484,51.28125,,,,,,,,,,,,,,,,,,,,
5208,0 days 00:37:51.841000,Target,House,1,"[312737791, 304021504, 313917440, 325648384, 320864256, 317980672, 326631424]",,,2271841,,,,75,56,3417,,,,,,,,,,,,,,,,,,,
5210,0 days 00:37:52.855000,Move,,1,"[307822592, 267517952, 310116352, 314310656, 314376192]",,,2272855,,,,78.13541412353516,51.01041793823242,,,,,,,,,,,,,,,,,,,,
5214,0 days 00:37:54.480000,Research,,1,[4849],,,2274480,,,,,,,,,,,,,838,,,,,,,,,,,,
5215,0 days 00:37:54.688000,Research,,1,[4849],,,2274688,,,,,,,,,,,,,838,,,,,,,,,,,,
5216,0 days 00:37:55.299000,Move,,1,"[317718528, 315228160, 322961408, 324730880, 313851904, 322830336, 300417024, 300482560, 307167232, 307036160, 307101696, 313786368, 317587456, 317652992, 328531968]",,,2275299,,,,81.29166412353516,57.45833206176758,,,,,,,,,,,,,,,,,,,,
